timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ,label
1724334,-0.92,0.13,-0.14,-43.21,5.74,-0.67,halfshot
1724342,-0.90,0.11,-0.15,-37.66,10.38,0.49,halfshot
1724350,-0.88,0.09,-0.16,-31.80,12.88,0.24,halfshot
1724358,-0.89,0.05,-0.18,-26.92,13.61,-1.83,halfshot
1724366,-0.90,0.04,-0.18,-23.68,14.95,-4.58,halfshot
1724374,-0.91,0.04,-0.17,-20.75,16.66,-7.02,halfshot
1724382,-0.91,0.02,-0.16,-17.33,17.64,-8.54,halfshot
1724390,-0.91,0.02,-0.16,-15.56,17.94,-8.54,halfshot
1724398,-0.89,0.03,-0.15,-13.98,16.48,-7.26,halfshot
1724406,-0.87,0.01,-0.13,-13.98,16.48,-7.26,halfshot
1724414,-0.86,0.01,-0.11,-13.61,12.33,-3.78,halfshot
1724422,-0.84,0.01,-0.14,-13.61,12.33,-3.78,halfshot
1724430,-0.84,0.00,-0.16,-16.05,3.54,-2.26,halfshot
1724438,-0.87,0.00,-0.17,-16.78,2.56,-2.99,halfshot
1724446,-0.89,0.00,-0.18,-17.52,4.88,-5.86,halfshot
1724454,-0.89,-0.00,-0.19,-19.10,10.19,-9.40,halfshot
1724462,-0.87,-0.00,-0.18,-20.94,15.63,-11.23,halfshot
1724470,-0.83,0.01,-0.19,-22.28,18.86,-10.56,halfshot
1724478,-0.81,0.00,-0.20,-22.58,17.15,-8.30,halfshot
1724486,-0.81,0.00,-0.20,-22.03,10.74,-7.93,halfshot
1724494,-0.85,-0.05,-0.21,-22.16,4.52,-10.86,halfshot
1724502,-0.85,-0.05,-0.21,-22.16,4.52,-10.86,halfshot
1724510,-0.97,-0.06,-0.22,-22.58,1.71,-17.21,halfshot
1724518,-0.99,-0.06,-0.22,-22.58,1.71,-17.21,halfshot
1724526,-0.99,-0.05,-0.21,-26.37,3.91,-15.87,halfshot
1724534,-0.98,-0.03,-0.18,-30.58,6.59,-10.44,halfshot
1724542,-0.94,-0.01,-0.17,-34.85,7.32,-3.36,halfshot
1724550,-0.93,-0.01,-0.16,-37.05,4.58,2.87,halfshot
1724558,-0.91,-0.01,-0.15,-37.41,0.37,5.25,halfshot
1724566,-0.92,-0.02,-0.16,-35.71,-4.15,4.33,halfshot
1724574,-0.94,-0.03,-0.17,-32.41,-6.10,0.61,halfshot
1724582,-0.96,-0.04,-0.17,-28.56,-4.64,-4.46,halfshot
1724590,0.00,0.00,0.00,-24.72,-1.04,-9.16,halfshot
1724598,-0.98,-0.04,-0.18,-21.12,4.21,-12.39,halfshot
1724606,-0.97,-0.04,-0.18,-21.12,4.21,-12.39,halfshot
1724614,-0.97,-0.04,-0.17,-18.25,8.67,-13.24,halfshot
1724622,-0.97,-0.04,-0.17,-16.24,10.13,-12.82,halfshot
1724630,-0.97,-0.05,-0.17,-14.40,10.13,-12.51,halfshot
1724638,-0.97,-0.06,-0.15,-12.63,10.50,-13.18,halfshot
1724646,-0.97,-0.06,-0.16,-11.84,12.94,-13.61,halfshot
1724654,-0.96,-0.08,-0.16,-11.29,17.82,-12.63,halfshot
1724662,-0.94,-0.09,-0.16,-12.08,22.28,-12.39,halfshot
1724670,-0.93,-0.08,-0.16,-13.24,24.11,-12.39,halfshot
1724678,-0.93,-0.07,-0.17,-14.47,23.93,-11.90,halfshot
1724686,-0.93,-0.07,-0.17,-15.87,21.61,-11.05,halfshot
1724694,-0.94,-0.07,-0.16,-17.03,19.71,-10.62,halfshot
1724702,-0.94,-0.07,-0.16,-17.03,19.71,-10.62,halfshot
1724710,-0.99,-0.06,-0.16,-17.46,20.81,-11.35,halfshot
1724718,-1.00,-0.04,-0.14,-17.46,20.81,-11.35,halfshot
1724726,-0.99,-0.03,-0.13,-16.17,27.83,-11.35,halfshot
1724734,-0.98,-0.03,-0.14,-14.95,30.03,-11.17,halfshot
1724742,-0.98,-0.02,-0.14,-13.85,31.07,-11.29,halfshot
1724750,-0.99,-0.02,-0.13,-13.12,30.70,-10.80,halfshot
1724758,-1.00,-0.02,-0.12,-13.00,30.52,-9.58,halfshot
1724766,-1.00,-0.01,-0.11,-13.67,31.31,-8.12,halfshot
1724774,-0.98,0.01,-0.09,-14.40,32.65,-6.10,halfshot
1724782,-0.98,0.01,-0.07,-13.49,32.90,-4.15,halfshot
1724790,-0.98,0.01,0.00,0.00,0.00,0.00,halfshot
1724798,-0.99,0.01,-0.06,-10.38,33.39,-3.85,halfshot
1724806,-1.00,0.01,-0.06,-10.38,33.39,-3.85,halfshot
1724814,-0.99,0.01,-0.06,-8.12,36.44,-4.09,halfshot
1724822,-0.99,0.02,-0.06,-5.92,39.18,-4.39,halfshot
1724830,-0.98,0.01,-0.06,-3.17,39.98,-5.55,halfshot
1724838,-0.97,0.02,-0.06,-0.92,39.98,-6.04,halfshot
1724846,-0.98,0.02,-0.04,1.16,38.39,-5.43,halfshot
1724854,-1.00,0.01,-0.04,3.30,36.50,-5.07,halfshot
1724862,-1.00,0.01,-0.03,5.13,36.38,-4.88,halfshot
1724870,-1.00,-0.01,-0.03,6.65,37.66,-4.21,halfshot
1724878,-1.01,-0.02,-0.03,7.69,39.86,-3.54,halfshot
1724886,-1.01,-0.02,-0.03,8.30,43.03,-3.11,halfshot
1724894,-1.00,-0.03,-0.03,7.93,45.65,-2.20,halfshot
1724902,-0.98,-0.03,-0.03,7.93,45.65,-2.20,halfshot
1724910,-0.96,-0.03,-0.02,7.32,46.14,14.77,halfshot
1724918,-0.93,-0.03,-0.00,7.08,44.98,0.43,halfshot
1724926,-0.92,-0.02,0.02,6.47,41.99,1.10,halfshot
1724934,-0.94,-0.02,0.02,6.35,37.60,0.67,halfshot
1724942,-0.96,-0.03,0.02,6.35,34.67,-0.92,halfshot
1724950,-0.96,-0.03,0.02,6.04,34.00,-2.62,halfshot
1724958,-0.95,-0.03,0.02,5.92,33.26,-3.05,halfshot
1724966,-0.96,-0.05,0.01,5.74,31.80,-2.44,halfshot
1724974,-0.98,-0.06,0.00,5.25,30.64,-2.62,halfshot
1724982,-0.98,-0.06,0.00,4.15,31.74,-3.23,halfshot
1724990,-0.99,-0.06,0.01,2.93,34.12,-3.05,halfshot
1724998,-0.99,-0.06,0.01,2.93,34.12,-3.05,halfshot
1725006,-0.95,-0.03,0.02,1.89,35.64,-0.18,halfshot
1725014,-0.94,-0.03,0.03,1.89,35.64,-0.18,halfshot
1725022,-0.96,-0.03,0.03,2.01,34.24,-0.49,halfshot
1725030,-0.97,-0.03,0.04,3.05,34.06,-2.75,halfshot
1725038,-0.96,-0.02,0.04,3.85,35.34,-3.97,halfshot
1725046,-0.97,-0.02,0.04,4.46,35.95,-3.36,halfshot
1725054,-0.98,-0.02,0.06,4.64,35.22,-2.81,halfshot
1725062,-0.98,-0.00,0.07,4.52,34.36,-2.69,halfshot
1725070,-0.97,-0.00,0.08,4.76,33.20,-1.46,halfshot
1725078,-0.98,-0.01,0.09,5.31,31.07,0.24,halfshot
1725086,-0.98,-0.01,0.00,0.00,0.00,0.00,halfshot
1725094,-0.99,-0.01,0.11,6.47,27.10,-0.24,halfshot
1725102,-1.00,-0.00,0.11,6.47,27.10,-0.24,halfshot
1725110,-1.01,-0.01,0.12,7.75,28.38,-0.37,halfshot
1725118,-1.00,-0.01,0.13,9.64,31.92,-0.55,halfshot
1725126,-0.98,0.00,0.14,11.84,34.55,-1.28,halfshot
1725134,-0.96,0.01,0.16,14.59,35.58,-2.14,halfshot
1725142,-0.96,0.00,0.17,17.40,35.40,-2.32,halfshot
1725150,-0.96,-0.01,0.17,19.71,34.79,-2.50,halfshot
1725158,-0.97,-0.03,0.16,21.55,34.73,-3.78,halfshot
1725166,-0.98,-0.05,0.15,22.71,35.89,-5.31,halfshot
1725174,-0.98,-0.07,0.14,22.77,37.78,-6.65,halfshot
1725182,-0.98,-0.07,0.14,22.28,39.12,-6.65,halfshot
1725190,-0.96,-0.07,0.14,21.12,39.18,-6.35,halfshot
1725198,-0.95,-0.07,0.14,21.12,39.18,-6.35,halfshot
1725206,-0.95,-0.07,0.14,19.53,38.57,-6.16,halfshot
1725214,-0.95,-0.06,0.15,19.53,38.57,-6.16,halfshot
1725222,-0.97,-0.05,0.16,17.76,33.39,-6.59,halfshot
1725230,-1.00,-0.05,0.16,17.52,31.86,-7.26,halfshot
1725238,-1.01,-0.05,0.17,17.52,34.18,-8.18,halfshot
1725246,-1.00,-0.04,0.19,17.46,38.27,-8.73,halfshot
1725254,-0.98,-0.03,0.20,16.78,40.71,-8.61,halfshot
1725262,-0.99,-0.03,0.20,15.87,39.92,-7.75,halfshot
1725270,-1.00,-0.03,0.20,14.10,37.60,-6.84,halfshot
1725278,-1.00,-0.03,0.20,12.39,36.62,-6.10,halfshot
1725286,-1.02,-0.02,0.21,10.74,37.48,-5.25,halfshot
1725294,-1.02,-0.02,0.21,10.74,37.48,-5.25,halfshot
1725302,-1.01,-0.01,0.22,9.89,39.73,-4.21,halfshot
1725310,-1.00,-0.01,0.23,9.89,39.73,-4.21,halfshot
1725318,-1.00,-0.02,0.24,11.60,40.53,-4.70,halfshot
1725326,-1.00,-0.02,0.25,12.70,41.38,-5.98,halfshot
1725334,-0.99,-0.02,0.26,13.31,42.36,-7.08,halfshot
1725342,-1.00,-0.02,0.27,13.49,43.15,-7.32,halfshot
1725350,-1.00,-0.02,0.28,13.06,43.95,-8.00,halfshot
1725358,-0.99,-0.02,0.28,12.57,45.17,-8.24,halfshot
1725366,-1.00,-0.02,0.28,12.51,47.18,-8.48,halfshot
1725374,-0.97,-0.01,0.28,12.39,48.83,-9.16,halfshot
1725382,-0.97,-0.01,0.28,12.70,48.10,-8.73,halfshot
1725390,-0.96,-0.02,0.28,13.12,45.90,-8.12,halfshot
1725398,-0.97,-0.03,0.28,13.12,45.90,-8.12,halfshot
1725406,-0.96,-0.03,0.29,12.88,44.37,-8.12,halfshot
1725414,-0.97,-0.04,0.30,12.21,43.46,-7.57,halfshot
1725422,-0.97,-0.04,0.31,11.41,44.56,-7.26,halfshot
1725430,-0.96,-0.04,0.32,10.62,46.88,-7.69,halfshot
1725438,-0.95,-0.04,0.32,9.83,48.10,-8.30,halfshot
1725446,-0.94,-0.02,0.32,8.85,47.79,-9.16,halfshot
1725454,-0.94,-0.01,0.33,8.12,46.33,-9.83,halfshot
1725462,-0.96,-0.01,0.34,7.51,45.41,-10.07,halfshot
1725470,-0.97,-0.01,0.35,6.65,46.45,-9.83,halfshot
1725478,-0.97,-0.01,0.35,6.16,48.34,-9.03,halfshot
1725486,-0.96,0.03,0.37,6.23,49.87,-7.45,halfshot
1725494,-0.96,0.03,0.37,6.23,49.87,-7.45,halfshot
1725502,-0.93,0.00,0.37,6.96,50.90,-6.65,halfshot
1725510,-0.93,-0.00,0.38,0.00,0.00,ovf,halfshot
1725518,-0.92,0.00,0.38,8.48,52.73,-8.91,halfshot
1725526,-0.92,0.00,0.39,9.03,52.86,-10.86,halfshot
1725534,-0.91,0.01,0.40,9.09,52.31,-12.15,halfshot
1725542,-0.89,0.02,0.42,9.09,51.51,-11.60,halfshot
1725550,-0.89,0.02,0.43,9.34,49.99,-10.31,halfshot
1725558,-0.90,0.00,0.44,9.58,48.22,-10.44,halfshot
1725566,-0.90,-0.00,0.45,9.52,48.65,-11.72,halfshot
1725574,-0.91,-0.00,0.46,9.09,49.99,-12.76,halfshot
1725582,-0.91,-0.00,0.46,9.09,49.99,-12.76,halfshot
1725590,-0.90,0.00,0.46,6.59,51.33,-12.88,halfshot
1725598,-0.91,0.00,0.47,6.59,51.33,-12.88,halfshot
1725606,-0.91,0.01,0.48,5.49,52.49,-12.02,halfshot
1725614,-0.89,0.02,0.49,4.46,53.65,-11.23,halfshot
1725622,-0.85,0.03,0.50,4.21,54.69,-10.38,halfshot
1725630,-0.85,0.05,0.50,4.52,54.32,-10.19,halfshot
1725638,-0.85,0.03,0.50,6.10,53.10,-11.41,halfshot
1725646,-0.86,0.01,0.51,7.26,52.61,-12.08,halfshot
1725654,-0.86,-0.00,0.51,7.20,51.76,-12.63,halfshot
1725662,-0.86,-0.00,0.53,7.39,49.44,-12.39,halfshot
1725670,-0.87,-0.00,0.53,6.90,48.95,-12.82,halfshot
1725678,-0.87,-0.00,0.53,5.80,50.11,-13.73,halfshot
1725686,-0.86,-0.00,0.54,4.70,51.70,-12.76,halfshot
1725694,-0.88,-0.00,0.55,4.70,51.70,-12.76,halfshot
1725702,-0.86,0.03,0.55,3.36,54.44,-8.42,halfshot
1725710,-0.83,0.04,0.55,3.36,54.44,-8.42,halfshot
1725718,-0.82,0.04,0.55,3.54,56.76,-5.37,halfshot
1725726,-0.82,0.02,0.57,4.39,55.54,-4.70,halfshot
1725734,-0.83,0.02,0.58,4.82,55.36,-6.84,halfshot
1725742,-0.81,0.03,0.58,4.64,56.21,-9.89,halfshot
1725750,-0.79,0.04,0.60,4.64,57.68,-11.17,halfshot
1725758,-0.79,0.03,0.62,4.82,58.11,-10.01,halfshot
1725766,-0.78,0.03,0.62,4.58,58.17,-8.73,halfshot
1725774,-0.78,0.03,0.62,4.39,59.08,-8.42,halfshot
1725782,-0.75,0.03,0.63,3.85,58.96,-8.42,halfshot
1725790,-0.75,0.03,0.63,3.85,58.96,-8.42,halfshot
1725798,-0.71,0.03,0.63,3.17,52.31,-7.69,halfshot
1725806,-0.73,0.01,0.64,3.17,52.31,-7.69,halfshot
1725814,-0.74,0.01,0.64,0.92,48.77,-7.51,halfshot
1725822,-0.74,0.02,0.65,-0.73,46.69,-7.20,halfshot
1725830,-0.73,0.03,0.66,-1.65,45.35,-6.16,halfshot
1725838,-0.72,0.04,0.66,-1.59,43.58,-5.31,halfshot
1725846,-0.71,0.05,0.66,-1.04,41.02,-5.25,halfshot
1725854,-0.73,0.03,0.67,0.18,38.57,-4.88,halfshot
1725862,-0.74,0.03,0.67,0.43,37.41,-5.43,halfshot
1725870,-0.73,0.03,0.68,-0.18,37.84,-6.10,halfshot
1725878,-0.73,0.03,0.68,-0.31,38.27,-5.19,halfshot
1725886,-0.73,0.04,0.68,-0.73,38.57,-3.72,halfshot
1725894,-0.72,0.05,0.69,-0.73,38.57,-3.72,halfshot
1725902,-0.71,0.06,0.69,-0.73,39.12,-2.32,halfshot
1725910,-0.70,0.06,0.69,-0.37,39.49,-1.59,halfshot
1725918,-0.70,0.05,0.69,0.31,39.12,-2.93,halfshot
1725926,-0.70,0.05,0.70,0.79,38.27,-4.94,halfshot
1725934,-0.69,0.05,0.71,1.16,37.29,-7.26,halfshot
1725942,-0.68,0.06,0.71,1.53,36.62,-7.87,halfshot
1725950,-0.66,0.06,0.72,1.89,35.77,-6.84,halfshot
1725958,-0.66,0.05,0.73,2.14,34.97,-5.25,halfshot
1725966,-0.64,0.05,0.73,2.44,34.36,-4.52,halfshot
1725974,-0.64,0.05,0.73,2.50,33.87,-4.27,halfshot
1725982,-0.64,0.03,0.73,1.83,33.51,-4.70,halfshot
1725990,-0.64,0.03,0.73,1.83,33.51,-4.70,halfshot
1725998,-0.62,0.03,0.72,1.16,32.41,-5.86,halfshot
1726006,-0.62,0.03,0.73,1.16,32.41,-5.86,halfshot
1726014,-0.62,0.03,0.74,0.43,27.65,-5.74,halfshot
1726022,-0.63,0.04,0.75,-1.16,25.27,-5.80,halfshot
1726030,-0.62,0.06,0.75,-2.26,23.80,-5.13,halfshot
1726038,-0.62,0.06,0.76,-2.50,22.03,-3.97,halfshot
1726046,-0.61,0.07,0.75,-2.62,20.57,-3.17,halfshot
1726054,-0.59,0.08,0.74,-1.89,18.98,-2.44,halfshot
1726062,-0.59,0.06,0.74,-0.43,15.87,-2.14,halfshot
1726070,-0.62,0.04,0.75,0.61,12.27,-2.93,halfshot
1726078,-0.62,0.04,0.75,0.61,12.27,-2.93,halfshot
1726086,-0.64,0.03,0.75,-0.49,10.86,-5.07,halfshot
1726094,-0.65,0.04,0.76,-0.49,10.86,-5.07,halfshot
1726102,-0.64,0.05,0.76,-1.34,11.84,-4.46,halfshot
1726110,-0.59,0.07,0.76,-2.01,13.00,-3.36,halfshot
1726118,-0.57,0.08,0.76,-1.53,12.02,-1.04,halfshot
1726126,-0.55,0.07,0.75,-0.24,8.61,0.31,halfshot
1726134,-0.56,0.06,0.75,0.85,4.46,0.06,halfshot
1726142,-0.57,0.04,0.74,1.34,0.31,-0.79,halfshot
1726150,-0.59,0.03,0.74,1.16,-3.48,-0.73,halfshot
1726158,-0.60,0.03,0.74,0.49,-6.71,0.49,halfshot
1726166,-0.60,0.04,0.74,-0.31,-9.09,2.56,halfshot
1726174,-0.60,0.04,0.74,-0.73,-11.17,4.09,halfshot
1726182,-0.58,0.06,0.74,-0.06,-14.65,5.31,halfshot
1726190,-0.58,0.07,0.75,-0.06,-14.65,5.31,halfshot
1726198,-0.57,0.09,0.75,0.73,-18.92,5.68,halfshot
1726206,-0.58,0.09,0.76,1.95,-23.13,5.68,halfshot
1726214,-0.59,0.09,0.75,3.54,-26.86,5.13,halfshot
1726222,-0.60,0.08,0.74,4.94,-30.21,4.27,halfshot
1726230,-0.60,0.07,0.73,6.04,-33.26,3.91,halfshot
1726238,-0.62,0.06,0.73,6.96,-36.93,3.17,halfshot
1726246,-0.67,0.04,0.74,7.20,-39.67,2.38,halfshot
1726254,-0.68,0.04,0.73,5.49,-38.82,1.40,halfshot
1726262,-0.67,0.06,0.72,3.91,-35.83,0.92,halfshot
1726270,-0.67,0.06,0.72,3.54,-35.46,0.55,halfshot
1726278,-0.66,0.07,0.70,3.85,-37.35,-0.24,halfshot
1726286,-0.66,0.07,0.70,3.85,-37.35,-0.24,halfshot
1726294,-0.66,0.08,0.70,4.46,-41.14,-0.49,halfshot
1726302,-0.67,0.08,0.69,4.46,-41.14,-0.49,halfshot
1726310,-0.67,0.08,0.68,5.86,-48.34,0.24,halfshot
1726318,-0.70,0.07,0.68,6.96,-53.53,1.77,halfshot
1726326,-0.71,0.06,0.67,7.39,-57.80,3.60,halfshot
1726334,-0.71,0.05,0.67,7.14,-59.27,5.74,halfshot
1726342,-0.68,0.05,0.66,6.84,-60.06,7.14,halfshot
1726350,-0.68,0.05,0.64,7.08,-63.23,8.12,halfshot
1726358,-0.70,0.03,0.64,7.39,-67.50,8.30,halfshot
1726366,-0.71,0.03,0.64,6.65,-70.56,7.63,halfshot
1726374,-0.71,0.03,0.64,6.65,-70.56,7.63,halfshot
1726382,-0.73,0.03,0.63,4.76,-74.40,6.84,halfshot
1726390,-0.72,0.05,0.62,4.76,-74.40,6.84,halfshot
1726398,-0.73,0.05,0.62,4.64,-78.31,7.69,halfshot
1726406,-0.75,0.05,0.61,4.82,-83.37,8.73,halfshot
1726414,-0.79,0.04,0.62,4.76,-86.73,9.09,halfshot
1726422,-0.81,0.04,0.61,4.58,-85.88,8.24,halfshot
1726430,-0.82,0.04,0.59,4.21,-82.03,7.51,halfshot
1726438,-0.83,0.05,0.56,4.82,-78.43,7.14,halfshot
1726446,-0.86,0.04,0.54,5.74,-75.50,6.96,halfshot
1726454,-0.87,0.04,0.53,6.35,-71.66,6.53,halfshot
1726462,-0.84,0.05,0.51,6.59,-68.30,5.98,halfshot
1726470,-0.84,0.05,0.51,7.57,-67.81,6.65,halfshot
1726478,-0.83,0.06,0.50,8.67,-70.68,7.81,halfshot
1726486,-0.81,0.06,0.49,8.67,-70.68,7.81,halfshot
1726494,-0.82,0.04,0.48,10.01,-76.48,5.68,halfshot
1726502,-0.88,0.01,0.47,0.00,0.00,0.00,halfshot
1726510,-0.96,-0.00,0.46,8.48,-85.21,1.04,halfshot
1726518,-0.99,0.00,0.45,5.31,-79.90,-3.11,halfshot
1726526,-0.98,0.03,0.45,2.56,-70.50,-3.72,halfshot
1726534,-0.95,0.04,0.45,1.53,-63.17,-1.28,halfshot
1726542,-0.92,0.05,0.45,0.92,-60.73,1.46,halfshot
1726550,-0.89,0.05,0.44,0.79,-61.16,3.66,halfshot
1726558,-0.88,0.04,0.43,0.18,-61.34,5.13,halfshot
1726566,-0.88,0.04,0.43,-0.92,-60.97,4.15,halfshot
1726574,-0.88,0.01,0.39,-2.01,-59.94,1.95,halfshot
1726582,-0.88,0.01,0.39,-2.01,-59.94,1.95,halfshot
1726590,-0.93,-0.01,0.37,-3.85,-55.60,-2.14,halfshot
1726598,-0.95,-0.03,0.35,-3.85,-55.60,-2.14,halfshot
1726606,-0.94,-0.03,0.34,-10.86,-54.26,-1.16,halfshot
1726614,-0.89,-0.03,0.33,-15.44,-55.97,3.36,halfshot
1726622,-0.86,-0.02,0.33,-19.35,-62.13,9.83,halfshot
1726630,-0.84,-0.01,0.31,-23.19,-70.80,14.22,halfshot
1726638,-0.83,-0.02,0.31,-26.18,-79.71,15.26,halfshot
1726646,-0.85,-0.00,0.30,-29.17,-87.52,14.10,halfshot
1726654,-0.89,0.00,0.30,-31.37,-93.32,11.96,halfshot
1726662,-0.93,0.02,0.29,-34.24,-95.70,10.07,halfshot
1726670,-0.93,0.02,0.29,-36.87,-92.47,9.40,halfshot
1726678,-0.96,0.05,0.28,-37.23,-85.08,9.40,halfshot
1726686,-1.00,0.08,0.27,-37.23,-85.08,9.40,halfshot
1726694,-1.01,0.10,0.26,-37.05,-73.24,10.01,halfshot
1726702,-1.00,0.10,0.26,-32.96,-59.45,9.89,halfshot
1726710,-0.97,0.12,0.25,-26.92,-47.79,7.63,halfshot
1726718,-0.95,0.10,0.25,-20.14,-40.41,3.11,halfshot
1726726,-0.95,0.09,0.25,-13.79,-36.25,-2.14,halfshot
1726734,-0.99,0.07,0.24,-9.09,-33.45,-6.04,halfshot
1726742,-1.01,0.06,0.23,-6.29,-30.46,-8.73,halfshot
1726750,-1.02,0.06,0.21,-5.62,-26.18,-8.97,halfshot
1726758,-1.01,0.05,0.20,-6.16,-21.42,-6.23,halfshot
1726766,-1.01,0.05,0.20,-6.96,-17.40,-3.17,halfshot
1726774,-0.97,0.06,0.18,-7.14,-14.53,-1.34,halfshot
1726782,-0.97,0.06,0.18,-7.14,-14.53,-1.34,halfshot
1726790,-0.90,0.07,0.19,-7.02,-29.91,-1.65,halfshot
1726798,-0.89,0.08,0.19,-7.02,-29.91,-1.65,halfshot
1726806,-0.91,0.07,0.19,-5.80,-19.17,-1.77,halfshot
1726814,-0.91,0.07,0.20,-5.49,-20.57,-2.87,halfshot
1726822,-0.90,0.08,0.20,-5.49,-20.81,-3.60,halfshot
1726830,-0.90,0.09,0.20,-4.88,-21.73,-3.78,halfshot
1726838,-0.90,0.09,0.20,-4.46,-23.19,-3.78,halfshot
1726846,-0.91,0.09,0.21,-4.46,-24.41,-3.30,halfshot
1726854,-0.90,0.11,0.20,-4.70,-25.15,-3.11,halfshot
1726862,-0.91,0.12,0.20,-4.46,-26.92,-3.05,halfshot
1726870,-0.91,0.12,0.20,-4.46,-26.92,-3.05,halfshot
1726878,-0.95,0.13,0.19,-0.98,-33.39,-2.14,halfshot
1726886,-1.00,0.13,0.18,-0.98,-33.39,-2.14,halfshot
1726894,-1.02,0.13,0.17,1.10,-32.96,-0.73,halfshot
1726902,-1.03,0.13,0.16,3.91,-29.85,1.77,halfshot
1726910,-1.01,0.13,0.16,6.29,-25.57,4.21,halfshot
1726918,-0.97,0.14,0.17,8.12,-21.79,7.08,halfshot
1726926,-0.93,0.14,0.18,9.95,-20.26,11.35,halfshot
1726934,-0.92,0.12,0.19,12.27,-21.30,15.56,halfshot
1726942,-0.93,0.10,0.19,13.73,-21.73,17.40,halfshot
1726950,-0.94,0.09,0.19,14.10,-20.14,17.64,halfshot
1726958,-0.94,0.09,0.19,14.22,-18.13,17.64,halfshot
1726966,-0.94,0.09,0.19,14.59,-16.54,18.25,halfshot
1726974,-0.94,0.10,0.20,15.56,-16.11,20.26,halfshot
1726982,-0.92,0.11,0.20,15.56,-16.11,20.26,halfshot
1726990,-0.93,0.10,0.20,17.64,-17.94,24.23,halfshot
1726998,-0.93,0.11,0.20,20.32,-19.65,27.59,halfshot
1727006,-0.92,0.11,0.19,22.83,-19.29,30.21,halfshot
1727014,-0.91,0.09,0.19,25.15,-16.05,32.96,halfshot
1727022,-0.91,0.05,0.18,26.49,-9.28,34.18,halfshot
1727030,-0.90,0.01,0.18,26.61,0.24,31.68,halfshot
1727038,-0.80,0.05,0.18,25.39,9.89,25.88,halfshot
1727046,-0.70,0.11,0.18,23.99,11.72,22.34,halfshot
1727054,-0.69,0.13,0.17,25.70,2.01,24.11,halfshot
1727062,-0.69,0.13,0.17,31.43,-14.40,26.25,halfshot
1727070,-0.79,0.03,0.11,37.78,-26.98,24.17,halfshot
1727078,-0.79,0.03,0.11,37.78,-26.98,24.17,halfshot
1727086,-1.01,0.05,0.08,43.15,-22.22,13.06,halfshot
1727094,-1.08,0.03,0.06,43.15,-22.22,13.06,halfshot
1727102,-1.07,0.07,0.03,51.21,-9.46,11.78,halfshot
1727110,-1.04,0.06,0.03,56.40,2.69,15.44,halfshot
1727118,-0.96,0.05,0.03,61.71,9.83,20.20,halfshot
1727126,-0.91,0.02,0.03,67.20,10.19,25.02,halfshot
1727134,-0.90,-0.02,0.04,71.11,5.31,26.67,halfshot
1727142,-0.91,-0.06,0.04,72.27,-0.98,24.11,halfshot
1727150,-0.92,-0.10,0.05,71.29,-6.10,19.53,halfshot
1727158,-0.92,-0.10,0.03,68.30,-9.28,15.38,halfshot
1727166,-0.92,-0.10,0.03,68.30,-9.28,15.38,halfshot
1727174,-0.91,-0.11,0.02,61.10,-12.15,18.37,halfshot
1727182,-0.94,-0.13,0.04,61.10,-12.15,18.37,halfshot
1727190,-0.95,-0.12,0.04,57.07,-14.65,18.49,halfshot
1727198,-0.96,-0.11,0.06,53.65,-16.24,18.07,halfshot
1727206,-0.94,-0.09,0.05,51.45,-17.03,18.55,halfshot
1727214,-0.94,-0.09,0.06,51.21,-17.82,20.81,halfshot
1727222,-0.94,-0.09,0.04,52.19,-17.52,24.90,halfshot
1727230,-0.95,-0.11,0.02,54.02,-17.15,25.76,halfshot
1727238,-0.98,-0.13,0.03,55.30,-16.11,21.67,halfshot
1727246,-0.99,-0.12,0.00,56.15,-14.28,13.98,halfshot
1727254,-1.00,-0.12,-0.04,57.37,-11.23,5.19,halfshot
1727262,-1.00,-0.12,-0.04,57.92,-7.08,-1.95,halfshot
1727270,-1.00,-0.13,-0.04,57.68,-3.54,-6.59,halfshot
1727278,-1.01,-0.14,-0.03,57.68,-3.54,-6.59,halfshot
1727286,-1.02,-0.16,-0.03,56.95,-0.37,-12.45,halfshot
1727294,-1.05,-0.19,-0.02,56.95,-0.37,-12.45,halfshot
1727302,-1.05,-0.21,-0.00,50.17,9.89,-11.72,halfshot
1727310,-1.02,-0.19,-0.00,43.95,15.87,-6.90,halfshot
1727318,-0.97,-0.16,0.00,38.76,18.43,0.61,halfshot
1727326,-0.93,-0.11,0.02,35.28,16.97,9.89,halfshot
1727334,-0.90,-0.03,-0.01,35.10,13.37,18.37,halfshot
1727342,-0.85,0.03,-0.04,39.37,8.36,24.23,halfshot
1727350,-0.87,0.02,-0.05,47.06,1.46,26.49,halfshot
1727358,-0.87,0.02,-0.05,55.60,-5.49,21.91,halfshot
1727366,-1.00,-0.07,-0.11,62.19,-8.00,13.73,halfshot
1727374,-1.00,-0.07,-0.11,62.19,-8.00,13.73,halfshot
1727382,-1.09,-0.13,-0.14,65.67,-0.55,2.62,halfshot
1727390,-1.18,-0.19,-0.14,65.67,-0.55,2.62,halfshot
1727398,-1.22,-0.23,-0.12,63.17,5.19,3.05,halfshot
1727406,-1.22,-0.25,-0.12,59.14,11.29,10.38,halfshot
1727414,-1.15,-0.24,-0.12,54.26,18.74,23.38,halfshot
1727422,-1.02,-0.18,-0.16,49.56,26.31,36.87,halfshot
